Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,GDP_per_Capita,Internet_Penetration,Profit Margin
2232,APJ-2023-157091,2023-06-27,20230627,Leonard Poole,India,Delhi,APJ,IND,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,KSAPZ00BQR,526.45,5,0.0,31.59,2694.73780859961,70.0,6.0
2233,APJ-2023-132122,2023-07-10,20230710,Grace Butler,Australia,Sydney,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,HPY9Q3XF1T,228.92,5,0.2,14.31,64603.9856308464,97.0631,6.25
2234,EMEA-2021-123232,2021-12-14,20211214,Deirdre Sharp,Belgium,Brussels,EMEA,EU-WEST,Bank of America Corp.,1011,Finance,SMB,Site Analytics,R2U9TUWP2O,319.97,4,0.2,36.0,56614.5679499036,95.7758,11.25
2235,EMEA-2023-104066,2023-12-06,20231206,Pippa Hunter,"Egypt, Arab Rep.",Cairo,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,Data Smasher,T0U43N7WZ0,205.03,7,0.0,67.66,3338.47371395895,72.6899,33.0
2236,APJ-2021-145849,2021-09-15,20210915,Owen Ellison,India,Delhi,APJ,IND,Johnson & Johnson,1055,Healthcare,SMB,Marketing Suite - Gold,LPYAP3CVYQ,190.86,2,0.0,11.45,2694.73780859961,70.0,6.0
2237,APJ-2021-145849,2021-09-15,20210915,Owen Ellison,India,Delhi,APJ,IND,Johnson & Johnson,1055,Healthcare,SMB,ChatBot Plugin,JOEW2UWUMA,24.32,8,0.0,8.27,2694.73780859961,70.0,34.0
2238,EMEA-2022-122322,2022-07-16,20220716,Max Skinner,Turkiye,Ankara,EMEA,MEA,Bank of America Corp.,1011,Finance,Enterprise,Support,2UQW67UFJ7,44.4,5,0.0,12.43,15892.7157287241,87.3079,28.0
2239,APJ-2023-166849,2023-04-21,20230421,Liam Young,Australia,Sydney,APJ,ANZ,FedEx,1036,Transportation,Enterprise,SaaS Connector Pack,ATCKPPWL1S,44.4,2,0.6,-52.17,64603.9856308464,97.0631,-117.5
2240,AMER-2022-146633,2022-11-16,20221116,Connor Morrison,United States,New York City,AMER,NAMER,Humana,1049,Healthcare,SMB,ContactMatcher,8RJJRENO3A,1016.79,1,0.2,381.3,84534.0407841548,93.1444,37.5
2241,AMER-2022-146633,2022-11-16,20221116,Connor Morrison,United States,New York City,AMER,NAMER,Humana,1049,Healthcare,SMB,ContactMatcher,01TBXSQ8G3,38.14,7,0.2,13.35,84534.0407841548,93.1444,35.0
2242,EMEA-2022-126893,2022-11-27,20221127,Owen Ellison,France,Paris,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,GBTZ75MSTV,494.98,3,0.4,-115.5,46103.0840855884,88.6538,-23.33
2243,AMER-2023-103380,2023-11-22,20231122,Andrew Sanderson,United States,Newark,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Marketing Suite - Gold,026DP7RCXH,56.56,2,0.0,15.27,84534.0407841548,93.1444,27.0
2244,AMER-2023-103380,2023-11-22,20231122,Andrew Sanderson,United States,Newark,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,ChatBot Plugin,QH25HS2ZFM,5.56,2,0.0,1.45,84534.0407841548,93.1444,26.0
2245,AMER-2023-103380,2023-11-22,20231122,Andrew Sanderson,United States,Newark,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Storage,MMHIQ0KCA8,9.02,2,0.0,3.52,84534.0407841548,93.1444,39.0
2246,AMER-2023-103380,2023-11-22,20231122,Andrew Sanderson,United States,Newark,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,OneView,EHFJ4ZJDER,8.62,1,0.0,2.24,84534.0407841548,93.1444,26.0
2247,AMER-2023-103380,2023-11-22,20231122,Andrew Sanderson,United States,Newark,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Site Analytics,NRSIAYO5AG,659.98,3,0.2,49.5,84534.0407841548,93.1444,7.5
2248,AMER-2021-116092,2021-02-15,20210215,Amelia Chapman,United States,New York City,AMER,NAMER,Bosch,1076,Tech,SMB,Support,WRF2K8DBJ5,13.36,2,0.0,6.41,84534.0407841548,93.1444,48.0
2249,AMER-2021-116092,2021-02-15,20210215,Amelia Chapman,United States,New York City,AMER,NAMER,Bosch,1076,Tech,SMB,ContactMatcher,T4M65EH8WB,41.72,5,0.2,13.04,84534.0407841548,93.1444,31.25
2250,AMER-2021-116092,2021-02-15,20210215,Amelia Chapman,United States,New York City,AMER,NAMER,Bosch,1076,Tech,SMB,ContactMatcher,16UCX61YKT,11.52,5,0.2,4.18,84534.0407841548,93.1444,36.25
2251,AMER-2021-116092,2021-02-15,20210215,Amelia Chapman,United States,New York City,AMER,NAMER,Bosch,1076,Tech,SMB,OneView,678Q6FHE7Y,541.44,6,0.0,157.02,84534.0407841548,93.1444,29.0
2252,AMER-2021-116092,2021-02-15,20210215,Amelia Chapman,United States,New York City,AMER,NAMER,Bosch,1076,Tech,SMB,Support,24WKKD06KV,19.44,3,0.0,9.33,84534.0407841548,93.1444,48.0
2253,AMER-2022-117849,2022-04-16,20220416,Warren McGrath,United States,Seattle,AMER,NAMER,Huawei,1086,Tech,Enterprise,Support,7F8194IMR7,143.7,3,0.0,68.98,84534.0407841548,93.1444,48.0
2254,AMER-2021-169201,2021-09-28,20210928,Ruth Vaughan,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,OneView,QCCF453KAB,43.26,3,0.0,14.28,84534.0407841548,93.1444,33.0
2255,AMER-2021-169201,2021-09-28,20210928,Ruth Vaughan,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,OneView,TEKTHB3JZ0,43.56,2,0.0,15.25,84534.0407841548,93.1444,35.0
2256,EMEA-2022-164091,2022-09-18,20220918,Richard Davidson,Denmark,Copenhagen,EMEA,EU-WEST,Intel,1051,Tech,Strategic,Site Analytics,4T5QJMKZIX,437.85,3,0.0,131.35,71026.4832271897,99.7692,30.0
2257,EMEA-2022-164091,2022-09-18,20220918,Richard Davidson,Denmark,Copenhagen,EMEA,EU-WEST,Intel,1051,Tech,Strategic,SaaS Connector Pack,H4LT86ONB7,109.48,2,0.0,33.94,71026.4832271897,99.7692,31.0
2258,AMER-2023-105214,2023-06-17,20230617,Anthony Clark,United States,Los Angeles,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,FinanceHub,4WOVYPMRIV,1212.96,7,0.2,90.97,84534.0407841548,93.1444,7.5
2259,AMER-2023-105214,2023-06-17,20230617,Anthony Clark,United States,Los Angeles,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,Support,NKLVPZB3GJ,18.54,2,0.0,8.71,84534.0407841548,93.1444,47.0
2260,AMER-2021-117611,2021-11-08,20211108,Andrea Hill,United States,Seattle,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,Storage,6X6O6SWX0B,5.0,1,0.0,2.4,84534.0407841548,93.1444,48.0
2261,AMER-2021-117611,2021-11-08,20211108,Andrea Hill,United States,Seattle,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,Data Smasher,PEL7V77GPY,371.97,3,0.0,66.95,84534.0407841548,93.1444,18.0
2262,EMEA-2021-137960,2021-12-18,20211218,Blake Short,United Kingdom,London,EMEA,UKIR,Carrefour,1048,Retail,SMB,Data Smasher,MRMWZKC049,166.24,1,0.0,24.94,53246.3676145108,96.2988,15.0
2263,EMEA-2023-122994,2023-02-07,20230207,Donna Hemmings,Spain,Madrid,EMEA,EU-WEST,Engie,1062,Energy,SMB,Marketing Suite,L38OXHJIT5,359.97,3,0.0,79.19,35326.7683069278,95.7575,22.0
2264,EMEA-2022-131065,2022-11-15,20221115,Irene Clark,Finland,Helsinki,EMEA,NOR,Comcast,1022,Communications,SMB,Data Smasher,5361E0WWKI,499.98,2,0.0,115.0,53149.7671934051,93.5139,23.0
2265,EMEA-2022-131065,2022-11-15,20221115,Irene Clark,Finland,Helsinki,EMEA,NOR,Comcast,1022,Communications,SMB,Support,IZDOHMSGA6,5.28,1,0.0,2.38,53149.7671934051,93.5139,45.0
2266,EMEA-2022-131065,2022-11-15,20221115,Irene Clark,Finland,Helsinki,EMEA,NOR,Comcast,1022,Communications,SMB,ContactMatcher,IQGG6L5TV5,8.26,2,0.0,3.88,53149.7671934051,93.5139,47.0
2267,EMEA-2023-149146,2023-10-13,20231013,Diane Murray,Sweden,Gothenburg,EMEA,NOR,Anthem,1029,Healthcare,Enterprise,Support,S5PR2OECZ3,7.97,2,0.2,2.69,57117.4877440616,95.5293,33.75
2268,AMER-2023-137470,2023-09-18,20230918,Steven Rees,Canada,Toronto,AMER,NAMER,Siemens,1043,Manufacturing,SMB,Support,H2QNW8TJ0D,12.96,2,0.0,6.35,54340.3477224733,93.9564,49.0
2269,EMEA-2023-105480,2023-12-21,20231221,Phil Dowd,United Kingdom,Liverpool,EMEA,UKIR,AT&T,1010,Communications,Strategic,Support,0P5R5GUPER,6.48,1,0.0,3.11,53246.3676145108,96.2988,48.0
2270,EMEA-2023-105480,2023-12-21,20231221,Phil Dowd,United Kingdom,Liverpool,EMEA,UKIR,AT&T,1010,Communications,Strategic,ContactMatcher,89HO35S80U,6.98,1,0.2,2.36,53246.3676145108,96.2988,33.75
2271,EMEA-2023-164917,2023-12-03,20231203,Julian Nash,Germany,Hamburg,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,ChatBot Plugin,CG6IGBGY75,47.96,5,0.2,4.2,56103.7323182554,93.5,8.75
2272,AMER-2021-102036,2021-09-21,20210921,Warren Forsyth,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,SMB,Marketing Suite - Gold,JTAMX1VP87,199.74,6,0.0,47.94,54340.3477224733,93.9564,24.0
2273,AMER-2021-142944,2021-03-06,20210306,Kevin Morrison,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,AWELYO4PZE,435.26,7,0.0,95.76,84534.0407841548,93.1444,22.0
2274,AMER-2021-142944,2021-03-06,20210306,Kevin Morrison,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Alchemy,QYYM9KJDZX,1119.98,2,0.2,377.99,84534.0407841548,93.1444,33.75
2275,AMER-2020-157882,2020-10-03,20201003,Fiona Nolan,United States,New York City,AMER,NAMER,Sony,1028,Tech,Strategic,ContactMatcher,5ZSJASFKNF,143.43,1,0.2,3.59,84534.0407841548,93.1444,2.5
2276,AMER-2020-157882,2020-10-03,20201003,Fiona Nolan,United States,New York City,AMER,NAMER,Sony,1028,Tech,Strategic,FinanceHub,HY8PI8AE2T,122.35,3,0.2,13.76,84534.0407841548,93.1444,11.25
2277,EMEA-2020-104283,2020-06-27,20200627,Sebastian Sharp,Ukraine,Odessa,EMEA,EU-EAST,ConocoPhillips,1024,Energy,SMB,Marketing Suite - Gold,99EPICP974,306.2,5,0.0,0.0,5389.47314453125,82.3755,0.0
2278,EMEA-2020-104283,2020-06-27,20200627,Sebastian Sharp,Ukraine,Odessa,EMEA,EU-EAST,ConocoPhillips,1024,Energy,SMB,ContactMatcher,YXLNTN11DK,85.98,1,0.0,22.35,5389.47314453125,82.3755,26.0
2279,EMEA-2020-104283,2020-06-27,20200627,Sebastian Sharp,Ukraine,Odessa,EMEA,EU-EAST,ConocoPhillips,1024,Energy,SMB,Data Smasher,J4FH4PNX40,223.96,4,0.0,53.75,5389.47314453125,82.3755,24.0
2280,AMER-2023-142622,2023-10-31,20231031,Kimberly Harris,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,FinanceHub,TBSDIDF1KL,97.57,2,0.2,-6.1,54340.3477224733,93.9564,-6.25
2281,AMER-2023-142622,2023-10-31,20231031,Kimberly Harris,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,FinanceHub,TJFB0HE5OV,614.27,8,0.2,-23.04,54340.3477224733,93.9564,-3.75
2282,AMER-2023-142622,2023-10-31,20231031,Kimberly Harris,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,Marketing Suite,118C3TCGW0,199.98,2,0.0,38.0,54340.3477224733,93.9564,19.0
2283,EMEA-2022-132143,2022-09-04,20220904,Carol Berry,Saudi Arabia,Dhahran,EMEA,MEA,American Express,1005,Finance,Strategic,Support,MXDJDGQATD,48.16,7,0.0,22.15,35121.6628687742,100.0,46.0
2284,APJ-2021-153108,2021-03-05,20210305,Joseph Cameron,India,Delhi,APJ,IND,Morgan Stanley,1068,Finance,SMB,Site Analytics,UTXBTRUGOT,23.92,2,0.0,6.7,2694.73780859961,70.0,28.0
2285,APJ-2021-153108,2021-03-05,20210305,Joseph Cameron,India,Delhi,APJ,IND,Morgan Stanley,1068,Finance,SMB,OneView,880VFVZVGK,60.69,7,0.0,16.39,2694.73780859961,70.0,27.0
2286,EMEA-2022-112676,2022-05-06,20220506,Christian Lyman,South Africa,Johannesburg,EMEA,MEA,Phillips 66,1056,Energy,Strategic,Support,TKGDNON3IG,14.35,3,0.2,5.2,6267.186814093,75.6592,36.25
2287,EMEA-2023-165687,2023-11-18,20231118,Jacob Vaughan,Spain,Madrid,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,OneView,NSSAIHB8KM,35.04,2,0.0,12.26,35326.7683069278,95.7575,35.0
2288,AMER-2023-112928,2023-06-02,20230602,Luke Jones,Mexico,Cancun,AMER,LATAM,Lowes,1060,Retail,Strategic,OneView,2EAK32C2EX,17.48,5,0.2,1.31,14185.7812248529,81.1832,7.5
2289,AMER-2023-143343,2023-06-11,20230611,Sonia Miller,United States,New York City,AMER,NAMER,Pfizer,1074,Healthcare,SMB,ChatBot Plugin,RXVZ1YHXSC,16.4,5,0.0,4.76,84534.0407841548,93.1444,29.0
2290,AMER-2023-115154,2023-01-09,20230109,Karen Welch,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,Strategic,ContactMatcher,FSZNP6U9W4,892.98,2,0.0,80.37,54340.3477224733,93.9564,9.0
2291,EMEA-2021-149342,2021-04-20,20210420,Victor Walsh,Finland,Helsinki,EMEA,NOR,Allianz,1080,Finance,Strategic,Site Analytics,C6W52V9SXV,287.97,3,0.0,77.75,53149.7671934051,93.5139,27.0
2292,EMEA-2021-149342,2021-04-20,20210420,Victor Walsh,Finland,Helsinki,EMEA,NOR,Allianz,1080,Finance,Strategic,SaaS Connector Pack,OGJ1I3N7FU,595.38,6,0.0,297.69,53149.7671934051,93.5139,50.0
2293,EMEA-2021-149342,2021-04-20,20210420,Victor Walsh,Finland,Helsinki,EMEA,NOR,Allianz,1080,Finance,Strategic,Support,A81Z64HB80,12.96,2,0.0,6.22,53149.7671934051,93.5139,48.0
2294,EMEA-2021-130995,2021-11-01,20211101,Pippa Hunter,United Kingdom,London,EMEA,UKIR,Samsung Electronics,1015,Tech,Strategic,Site Analytics,L92ZU9D71W,4.95,1,0.0,1.34,53246.3676145108,96.2988,27.0
2295,EMEA-2023-127929,2023-12-24,20231224,Carol Berry,Saudi Arabia,Dhahran,EMEA,MEA,American Express,1005,Finance,Strategic,SaaS Connector Pack,XJDH6KH9J4,181.95,3,0.0,38.21,35121.6628687742,100.0,21.0
2296,EMEA-2021-113145,2021-11-01,20211101,Carolyn Murray,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,SMB,Support,FHN2DS2Z69,13.52,4,0.0,6.22,53246.3676145108,96.2988,46.0
2297,EMEA-2021-113145,2021-11-01,20211101,Carolyn Murray,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,SMB,SaaS Connector Pack,61DJ6C1X67,259.7,5,0.0,106.48,53246.3676145108,96.2988,41.0
2298,EMEA-2021-113145,2021-11-01,20211101,Carolyn Murray,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,SMB,Site Analytics,HTAQT9FY8O,42.95,1,0.0,1.29,53246.3676145108,96.2988,3.0
2299,EMEA-2021-113145,2021-11-01,20211101,Carolyn Murray,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,SMB,Data Smasher,NZ8IR3WXT0,1399.93,7,0.0,601.97,53246.3676145108,96.2988,43.0
2300,EMEA-2021-113145,2021-11-01,20211101,Carolyn Murray,United Kingdom,London,EMEA,UKIR,United Parcel Service,1090,Transportation,SMB,Site Analytics,G5PQXFNPSI,503.96,4,0.0,125.99,53246.3676145108,96.2988,25.0
2301,AMER-2020-162362,2020-11-14,20201114,Pippa Morrison,Brazil,Brasília,AMER,LATAM,Sysco,1084,Consumer Products,SMB,ContactMatcher,RS6FNOG2K5,12.72,3,0.0,6.36,10310.5488778166,84.4635,50.0
2302,AMER-2020-162362,2020-11-14,20201114,Pippa Morrison,Brazil,Brasília,AMER,LATAM,Sysco,1084,Consumer Products,SMB,ContactMatcher,4DMASI6XEA,11.52,4,0.0,5.64,10310.5488778166,84.4635,49.0
2303,EMEA-2022-106558,2022-01-17,20220117,Richard Carr,Finland,Helsinki,EMEA,NOR,Petrobras,1018,Energy,Strategic,Data Smasher,3IK1RLTB5R,316.0,4,0.0,31.6,53149.7671934051,93.5139,10.0
2304,EMEA-2023-157931,2023-09-18,20230918,Joshua Lyman,Finland,Helsinki,EMEA,NOR,Fannie Mae,1035,Finance,Enterprise,FinanceHub,X9QUDNL1QD,723.92,4,0.0,188.22,53149.7671934051,93.5139,26.0
2305,EMEA-2023-157931,2023-09-18,20230918,Joshua Lyman,Finland,Helsinki,EMEA,NOR,Fannie Mae,1035,Finance,Enterprise,Support,OAM0H9AW3M,106.32,3,0.0,49.97,53149.7671934051,93.5139,47.0
2306,APJ-2022-115574,2022-12-24,20221224,Trevor Clark,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,Strategic,Marketing Suite,AY8QX8DP17,141.37,2,0.3,-14.14,64603.9856308464,97.0631,-10.0
2307,APJ-2021-160794,2021-08-06,20210806,Irene Smith,Japan,Tokyo,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Support,3ELPZWTIRF,27.22,3,0.2,9.87,32487.0778047567,86.9815,36.25
2308,EMEA-2023-116225,2023-11-06,20231106,Tracey Skinner,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,SMB,Data Smasher,XZNKCRRPWL,390.75,5,0.0,171.93,53246.3676145108,96.2988,44.0
2309,AMER-2023-120418,2023-06-12,20230612,Natalie Newman,Chile,Santiago,AMER,LATAM,Nestle,1089,Consumer Products,Enterprise,FinanceHub,FEYPGZVZ6U,280.79,1,0.2,35.1,16709.8893972307,94.4574,12.5
2310,AMER-2023-120418,2023-06-12,20230612,Natalie Newman,Chile,Santiago,AMER,LATAM,Nestle,1089,Consumer Products,Enterprise,Marketing Suite - Gold,XSFSS7QBYC,68.45,4,0.2,7.7,16709.8893972307,94.4574,11.25
2311,AMER-2023-120418,2023-06-12,20230612,Natalie Newman,Chile,Santiago,AMER,LATAM,Nestle,1089,Consumer Products,Enterprise,ChatBot Plugin,2D04PKL2QJ,88.04,5,0.2,6.6,16709.8893972307,94.4574,7.5
2312,AMER-2023-120418,2023-06-12,20230612,Natalie Newman,Chile,Santiago,AMER,LATAM,Nestle,1089,Consumer Products,Enterprise,ChatBot Plugin,2C2N4JF6Z2,15.87,1,0.2,1.98,16709.8893972307,94.4574,12.5
2313,AMER-2023-120418,2023-06-12,20230612,Natalie Newman,Chile,Santiago,AMER,LATAM,Nestle,1089,Consumer Products,Enterprise,Marketing Suite - Gold,TZBY98OG6Y,215.59,3,0.2,-48.51,16709.8893972307,94.4574,-22.5
2314,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,EG7FR3FTOI,14.62,2,0.0,6.87,24050.4397933135,83.6324,47.0
2315,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,OneView,S2H6I3VQBS,416.32,2,0.0,112.41,24050.4397933135,83.6324,27.0
2316,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,ContactMatcher,U5Y3V13FS5,43.0,5,0.0,20.21,24050.4397933135,83.6324,47.0
2317,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,FU22YM8TII,182.94,3,0.0,27.44,24050.4397933135,83.6324,15.0
2318,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,ContactMatcher,136M8Y522R,60.83,7,0.0,30.42,24050.4397933135,83.6324,50.0
2319,EMEA-2023-122035,2023-07-21,20230721,Max Hardacre,Croatia,Zagreb,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Data Smasher,PE6FYJN44H,389.97,3,0.0,132.59,24050.4397933135,83.6324,34.0
2320,EMEA-2021-117828,2021-12-23,20211223,Wanda Gill,Spain,Murcia,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,OneView,JS3RERJ0ZV,194.32,4,0.0,56.35,35326.7683069278,95.7575,29.0
2321,AMER-2023-165491,2023-03-21,20230321,Harry McGrath,Canada,Toronto,AMER,NAMER,Valero Energy,1093,Energy,Strategic,Data Smasher,DOUSUUTC1J,265.93,7,0.0,63.82,54340.3477224733,93.9564,24.0
2322,EMEA-2021-109470,2021-12-31,20211231,Max Ross,Ireland,Dublin,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ContactMatcher,PZLMXFMGLN,94.74,3,0.0,44.53,112894.953240805,96.4974,47.0
2323,EMEA-2021-109470,2021-12-31,20211231,Max Ross,Ireland,Dublin,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ContactMatcher,N9D4SZGCZG,60.64,4,0.0,27.89,112894.953240805,96.4974,46.0
2324,EMEA-2021-109470,2021-12-31,20211231,Max Ross,Ireland,Dublin,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ContactMatcher,I9GGVUXLWI,76.3,5,0.0,38.15,112894.953240805,96.4974,50.0
2325,EMEA-2021-109470,2021-12-31,20211231,Max Ross,Ireland,Dublin,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ContactMatcher,5Z8VJ3UZ0T,364.8,12,0.0,167.81,112894.953240805,96.4974,46.0
2326,EMEA-2021-105102,2021-09-15,20210915,James Terry,United Kingdom,London,EMEA,UKIR,BNP Paribas,1065,Finance,Strategic,ContactMatcher,ZH8TL1OFKB,79.87,3,0.2,29.95,53246.3676145108,96.2988,37.5
2327,EMEA-2021-105102,2021-09-15,20210915,James Terry,United Kingdom,London,EMEA,UKIR,BNP Paribas,1065,Finance,Strategic,Marketing Suite,8NSEB440F2,46.38,1,0.2,1.16,53246.3676145108,96.2988,2.5
2328,EMEA-2021-105102,2021-09-15,20210915,James Terry,United Kingdom,London,EMEA,UKIR,BNP Paribas,1065,Finance,Strategic,Support,PTDITSVWPV,12.96,2,0.0,6.22,53246.3676145108,96.2988,48.0
2329,EMEA-2023-138422,2023-09-24,20230924,Carl Ince,Russian Federation,Nizhny Novogorod,EMEA,EU-EAST,Intel,1051,Tech,Enterprise,SaaS Connector Pack - Gold,N45TH8GYNU,14.35,3,0.2,5.2,14889.0185546875,94.365,36.25
2330,EMEA-2021-147739,2021-12-25,20211225,Faith Blake,France,Paris,EMEA,EU-WEST,Bank of America Corp.,1011,Finance,Strategic,SaaS Connector Pack,98PY2DU6GL,547.14,4,0.2,-68.39,46103.0840855884,88.6538,-12.5
2331,AMER-2022-155187,2022-09-25,20220925,Richard Davidson,United States,New York City,AMER,NAMER,Intel,1051,Tech,Strategic,Marketing Suite - Gold,6S89PSGYJH,41.96,2,0.0,2.94,84534.0407841548,93.1444,7.0
2332,AMER-2022-155187,2022-09-25,20220925,Richard Davidson,United States,New York City,AMER,NAMER,Intel,1051,Tech,Strategic,Support,7Y0ZR6MAQA,41.7,5,0.0,20.85,84534.0407841548,93.1444,50.0
2333,APJ-2023-169285,2023-03-22,20230322,Leonard Cameron,India,Mumbai,APJ,IND,Aviva,1006,Finance,SMB,Support,1TB56ANDHL,277.4,5,0.0,133.15,2694.73780859961,70.0,48.0
2334,APJ-2023-169285,2023-03-22,20230322,Leonard Cameron,India,Mumbai,APJ,IND,Aviva,1006,Finance,SMB,Support,I6S5TX6330,5.78,1,0.0,2.83,2694.73780859961,70.0,49.0
2335,EMEA-2020-140886,2020-09-30,20200930,Frank Hart,South Africa,Johannesburg,EMEA,MEA,AT&T,1010,Communications,SMB,OneView,KHXP60XXBY,69.22,6,0.2,11.25,6267.186814093,75.6592,16.25
2336,EMEA-2023-152695,2023-12-11,20231211,Jasmine Springer,Saudi Arabia,Riyadh,EMEA,MEA,Comcast,1022,Communications,SMB,SaaS Connector Pack - Gold,LPEJBEXKGL,10.86,3,0.0,5.1,35121.6628687742,100.0,47.0
2337,EMEA-2023-152695,2023-12-11,20231211,Jasmine Springer,Saudi Arabia,Riyadh,EMEA,MEA,Comcast,1022,Communications,SMB,OneView,OCVFHL0EH1,426.79,7,0.0,123.77,35121.6628687742,100.0,29.0
2338,EMEA-2020-110639,2020-08-23,20200823,Sean Taylor,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,Support,0FIEWTJZK0,25.92,4,0.0,12.44,53246.3676145108,96.2988,48.0
2339,EMEA-2020-110639,2020-08-23,20200823,Sean Taylor,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,Support,0S1M1ODLN2,45.92,4,0.0,22.5,53246.3676145108,96.2988,49.0
2340,AMER-2020-121727,2020-08-19,20200819,Kimberly Harris,Mexico,Mexico City,AMER,LATAM,Intel,1051,Tech,SMB,ChatBot Plugin,JP0KR0511I,10.72,2,0.2,1.74,14185.7812248529,81.1832,16.25
2341,EMEA-2022-137736,2022-11-11,20221111,Andrew Reid,Finland,Tampere,EMEA,NOR,Verizon Communications,1094,Communications,SMB,ChatBot Plugin,E7P6BIJFCU,41.86,7,0.0,10.46,53149.7671934051,93.5139,25.0
2342,APJ-2020-143231,2020-12-31,20201231,William Lewis,"Korea, Rep.",Seoul,APJ,APAC,Fannie Mae,1035,Finance,Enterprise,SaaS Connector Pack,UOXY1HUTYU,63.2,5,0.0,23.38,36238.639908315,97.8956,37.0
2343,APJ-2020-143231,2020-12-31,20201231,William Lewis,"Korea, Rep.",Seoul,APJ,APAC,Fannie Mae,1035,Finance,Enterprise,Data Smasher,782XD8MDVV,113.97,3,0.0,27.35,36238.639908315,97.8956,24.0
2344,APJ-2020-155894,2020-07-26,20200726,Emma Thomson,Australia,Sydney,APJ,ANZ,Oracle,1072,Tech,SMB,Marketing Suite - Gold,GW1TFI03YE,123.55,3,0.2,-29.34,64603.9856308464,97.0631,-23.75
2345,EMEA-2022-119025,2022-02-22,20220222,Oliver Coleman,Italy,Milan,EMEA,EU,Panasonic,1091,Tech,Enterprise,OneView,N5FE5MXOEN,490.32,9,0.0,137.29,40385.3413957669,89.2207,28.0
2346,APJ-2022-159373,2022-03-14,20220314,Ava Ellison,Japan,Osaka,APJ,JAPN,Oracle,1072,Tech,SMB,Support,N9RPJKRJMD,70.08,5,0.2,24.53,32487.0778047567,86.9815,35.0
2347,APJ-2022-159373,2022-03-14,20220314,Ava Ellison,Japan,Osaka,APJ,JAPN,Oracle,1072,Tech,SMB,ContactMatcher,01D2U6R0XW,1.27,2,0.8,-2.16,32487.0778047567,86.9815,-170.0
